pct,month,address5,total_pericyazine,list_size,pericyazine_per_1000
11N,2017-05-01,0.0,53.0,220628,5.397482242585148
11N,2017-06-01,0.0,42.0,189585,4.297750999122732
11N,2017-07-01,0.0,42.0,232469,4.368910910849922
11N,2017-08-01,0.0,38.0,205685,3.9249092496609745
11N,2017-09-01,0.0,38.0,206806,3.9062505387049975
11N,2017-10-01,0.0,44.0,236690,4.552317179160836
11N,2017-11-01,0.0,45.0,240054,4.863305722121192
11N,2017-12-01,0.0,42.0,208944,4.377042872000536
11N,2018-01-01,0.0,36.0,189775,3.793914473348574
11N,2018-02-01,0.0,40.0,223737,4.24132215800476
11N,2018-03-01,0.0,43.0,201777,4.53141688608825
11N,2018-04-01,0.0,37.0,230461,3.7725768726910798
11N,2018-05-01,0.0,42.0,215372,4.3841933076556145
11N,2018-06-01,0.0,42.0,253517,4.228773994288846
11N,2018-07-01,0.0,48.0,251159,5.308613333737212
11N,2018-08-01,0.0,45.0,233175,4.240542836235361
11N,2018-09-01,0.0,39.0,213683,4.323398410931012
11N,2018-10-01,0.0,43.0,184310,4.38509779927535
11N,2018-11-01,0.0,44.0,228019,4.6144885645134375
11N,2018-12-01,0.0,32.0,196048,3.317979520053223
11N,2019-01-01,0.0,48.0,213244,4.797925421680616
11N,2019-02-01,0.0,37.0,184356,3.5420792537567123
11N,2019-03-01,0.0,36.0,168649,3.655508473367561
11N,2019-04-01,0.0,39.0,187020,3.4914883923243987
11N,2019-05-01,0.0,47.0,210065,4.563683308331613
11N,2019-06-01,0.0,36.0,198218,3.7841322997045617
11X,2014-07-01,0.0,11.0,70727,1.5344580224642683
11X,2014-08-01,0.0,8.0,55461,1.1927526136729574
11X,2014-09-01,0.0,8.0,73124,0.8949581847302569
11X,2014-10-01,0.0,6.0,70814,0.7699507335290108
11X,2014-11-01,0.0,7.0,48523,1.0393875892025968
11X,2014-12-01,0.0,8.0,71592,1.0555715703843076
11X,2015-01-01,0.0,4.0,31224,0.6322545617228628
11X,2015-02-01,0.0,9.0,44284,1.165723355039949
11X,2015-03-01,0.0,6.0,37724,0.8172363976103334
11X,2015-04-01,0.0,6.0,64976,0.7508554714089779
11X,2015-05-01,0.0,12.0,48432,1.9485241038340195
11X,2015-06-01,0.0,9.0,77391,1.127009106858198
11X,2015-07-01,0.0,6.0,36095,0.730872514653985
11X,2015-08-01,0.0,8.0,77578,1.0696532953811582
11X,2015-09-01,0.0,9.0,77578,1.240156279183375
11X,2015-10-01,0.0,8.0,84932,1.0062778633055751
11X,2015-11-01,0.0,8.0,77670,1.0668888586978988
11X,2015-12-01,0.0,8.0,48588,1.1878552001192197
11X,2016-01-01,0.0,8.0,77792,1.0643143395854227
11X,2016-02-01,0.0,12.0,77792,1.7622931352299775
11X,2016-03-01,0.0,8.0,71395,1.058911678805659
11X,2016-04-01,0.0,10.0,77711,1.1620588388641557
11X,2016-05-01,0.0,8.0,48606,1.093342123523149
11X,2016-06-01,0.0,9.0,77711,1.1277004811936524
11X,2016-07-01,0.0,10.0,48702,1.2159412841212514
11X,2016-08-01,0.0,10.0,77853,1.3116664334933577
11X,2016-09-01,0.0,10.0,88484,1.1193093170244035
11X,2016-10-01,0.0,8.0,73892,1.04959471245651
11X,2016-11-01,0.0,11.0,76377,1.4321810790971439
11X,2016-12-01,0.0,16.0,105353,1.8712814566935578
11X,2017-01-01,0.0,16.0,75326,2.2154463717864177
11X,2017-02-01,0.0,15.0,120347,1.7086513570827941
11X,2017-03-01,0.0,14.0,76372,1.7996517445144184
11X,2017-04-01,0.0,18.0,110263,1.9671015081808871
11X,2017-05-01,0.0,15.0,120541,1.6840966108952533
11X,2017-06-01,0.0,20.0,120564,2.2449553620525076
11X,2017-07-01,0.0,14.0,101345,1.6072665838739693
11X,2017-08-01,0.0,12.0,95931,1.1807765913662631
11X,2017-09-01,0.0,15.0,101565,1.7828084435584228
11X,2017-10-01,0.0,15.0,72538,1.8657962283872607
11X,2017-11-01,0.0,16.0,101612,1.8104273835839804
11X,2017-12-01,0.0,19.0,101469,2.0995828324087644
11X,2018-01-01,0.0,15.0,72497,1.8740993384535731
11X,2018-02-01,0.0,18.0,95251,1.9475522474502551
11X,2018-03-01,0.0,22.0,101675,2.4121552870021468
11X,2018-04-01,0.0,17.0,101674,1.912325673072755
11X,2018-05-01,0.0,14.0,95235,1.70549734781539
11X,2018-06-01,0.0,16.0,95110,1.695879847352578
11X,2018-07-01,0.0,17.0,88725,1.8132954647462818
11X,2018-08-01,0.0,19.0,95246,2.1932170090508927
11X,2018-09-01,0.0,13.0,66217,1.5556821246753965
11X,2018-10-01,0.0,16.0,89084,1.7821065781230023
11X,2018-11-01,0.0,15.0,95484,1.654065046872942
11X,2018-12-01,0.0,17.0,95426,1.9384288036126405
11X,2019-01-01,0.0,17.0,88950,1.8493945224493626
11X,2019-02-01,0.0,10.0,82417,0.9211386297628749
11X,2019-03-01,0.0,14.0,93099,1.0530807898310153
11X,2019-04-01,0.0,12.0,82509,1.0835311377322414
11X,2019-05-01,0.0,8.0,37294,0.9183455509241976
11X,2019-06-01,0.0,13.0,53443,1.2530707486523789
12F,2014-07-01,0.0,3.0,5726,0.5239259517988125
12F,2014-08-01,0.0,6.0,9776,1.120123499911601
12F,2014-09-01,0.0,8.0,9776,1.6139506604054281
12F,2014-10-01,0.0,5.0,9788,0.9443850296821471
12F,2014-11-01,0.0,4.0,9788,0.7699258531294605
12F,2014-12-01,0.0,6.0,9788,1.1188442062348338
12F,2015-01-01,0.0,6.0,9892,1.1058278332464575
12F,2015-02-01,0.0,4.0,5807,0.6888238333046323
12F,2015-03-01,0.0,6.0,9892,1.1058278332464575
12F,2015-04-01,0.0,6.0,9916,1.1016759352274363
12F,2015-05-01,0.0,2.0,5838,0.34258307639602603
12F,2015-06-01,0.0,7.0,9916,1.3468941794648077
12F,2015-07-01,0.0,2.0,5828,0.34317089910775567
12F,2015-08-01,0.0,6.0,9933,1.1735525168513212
12F,2015-09-01,0.0,7.0,9933,1.2731180566411722
12F,2015-10-01,0.0,4.0,9977,0.7546996128852488
12F,2015-11-01,0.0,6.0,9977,1.1683932581660645
12F,2015-12-01,0.0,4.0,9977,0.7546996128852488
12F,2016-01-01,0.0,6.0,10017,1.1637072816223366
12F,2016-02-01,0.0,5.0,10017,0.9228014757924162
12F,2016-03-01,0.0,6.0,10017,1.0932753932830401
12F,2016-04-01,0.0,6.0,13452,0.9730172505610136
12F,2016-05-01,0.0,5.0,10135,0.9109388998027471
12F,2016-06-01,0.0,6.0,17632,1.0443255878112838
12F,2016-07-01,0.0,6.0,17666,1.0409576848356905
12F,2016-08-01,0.0,8.0,17666,1.4458507235700737
12F,2016-09-01,0.0,6.0,17666,1.0409576848356905
12F,2016-10-01,0.0,6.0,17635,1.0426200210884566
12F,2016-11-01,0.0,6.0,10163,1.1469957154386774
12F,2016-12-01,0.0,5.0,10163,0.9087870446430604
12F,2017-01-01,0.0,7.0,13237,1.401502095250209
12F,2017-02-01,0.0,6.0,17669,1.0359287448504926
12F,2017-03-01,0.0,6.0,13237,1.2353615403407556
12F,2017-04-01,0.0,6.0,10272,1.0641907215666089
12F,2017-05-01,0.0,7.0,13296,1.565829690727045
12F,2017-06-01,0.0,7.0,13329,1.3925853337270189
12F,2017-07-01,0.0,6.0,13364,1.2254164081651873
12F,2017-08-01,0.0,7.0,13383,1.3880661819203386
12F,2017-09-01,0.0,7.0,13399,1.4545549791909902
12F,2017-10-01,0.0,8.0,21061,1.2356239103226472
12F,2017-11-01,0.0,6.0,13406,1.2234429751606724
12F,2017-12-01,0.0,6.0,13427,1.2218000071148856
12F,2018-01-01,0.0,6.0,13444,1.2205221486929787
12F,2018-02-01,0.0,3.0,10537,0.5531409659589979
12F,2018-03-01,0.0,7.0,13491,1.3774275964737
12F,2018-04-01,0.0,7.0,13489,1.3775539893703432
12F,2018-05-01,0.0,4.0,10562,0.7130473650958211
12F,2018-06-01,0.0,4.0,10571,0.7125491476206949
12F,2018-07-01,0.0,7.0,13510,1.3756835700432033
12F,2018-08-01,0.0,7.0,13533,1.4406018964665033
12F,2018-09-01,0.0,6.0,13530,1.2133319197521697
12F,2018-10-01,0.0,7.0,13527,1.3753756207313188
12F,2018-11-01,0.0,4.0,6224,0.6426735218508997
12F,2018-12-01,0.0,7.0,13523,1.4423809030192338
12F,2019-01-01,0.0,7.0,13516,1.3773316351542195
12F,2019-02-01,0.0,8.0,13537,1.6012725578212115
12F,2019-03-01,0.0,4.0,10645,0.7080414972305489
12F,2019-04-01,0.0,6.0,10641,1.029506754316692
12F,2019-05-01,0.0,4.0,10657,0.7072189148537449
12F,2019-06-01,0.0,6.0,10662,1.0274240684688445
13T,2014-07-01,0.0,6.0,19509,1.0326047334139032
13T,2014-08-01,0.0,9.0,18212,1.450815085415039
13T,2014-09-01,0.0,19.0,32385,2.9214898956140862
13T,2014-10-01,0.0,17.0,24847,2.766538486857507
13T,2014-11-01,0.0,14.0,32304,2.1852308855159226
13T,2014-12-01,0.0,11.0,32304,1.7660012792679725
13T,2015-01-01,0.0,16.0,24781,2.4874686011808174
13T,2015-02-01,0.0,15.0,27675,2.32555823537773
13T,2015-03-01,0.0,18.0,32216,2.899161840700276
13T,2015-04-01,0.0,16.0,47294,2.329623869159023
13T,2015-05-01,0.0,13.0,27598,2.0136796429532393
13T,2015-06-01,0.0,16.0,32115,2.4961778576662215
13T,2015-07-01,0.0,17.0,32068,2.7726629621864776
13T,2015-08-01,0.0,11.0,32068,1.8092513171352813
13T,2015-09-01,0.0,14.0,24711,2.125024628917317
13T,2015-10-01,0.0,22.0,35048,3.465441366175432
13T,2015-11-01,0.0,12.0,23663,2.0647059135566224
13T,2015-12-01,0.0,19.0,32069,2.8502725379874128
13T,2016-01-01,0.0,20.0,31994,3.3115632276178655
13T,2016-02-01,0.0,22.0,40334,3.403458599200751
13T,2016-03-01,0.0,10.0,31994,1.48374282201
13T,2016-04-01,0.0,10.0,23483,1.813063745922923
13T,2016-05-01,0.0,13.0,23483,2.191925492902371
13T,2016-06-01,0.0,15.0,31966,2.399633319638698
13T,2016-07-01,0.0,14.0,31971,2.205562810762616
13T,2016-08-01,0.0,17.0,31971,2.7785192660720126
13T,2016-09-01,0.0,11.0,23430,1.9282190604132252
13T,2016-10-01,0.0,11.0,23435,1.888781582770655
13T,2016-11-01,0.0,10.0,23435,1.684735907400352
13T,2016-12-01,0.0,17.0,31972,2.739301223470067
13T,2017-01-01,0.0,15.0,31916,2.433237770938556
13T,2017-02-01,0.0,14.0,31916,2.204561804782599
13T,2017-03-01,0.0,12.0,31916,1.935453866159261
13T,2017-04-01,0.0,6.0,16657,1.1321022391542979
13T,2017-05-01,0.0,6.0,16624,1.1345334615704206
13T,2017-06-01,0.0,11.0,25229,1.7915233407289577
13T,2017-07-01,0.0,10.0,25229,1.6005072463609895
13T,2017-08-01,0.0,10.0,25233,1.6013887767789712
13T,2017-09-01,0.0,15.0,25224,2.2534614832541884
13T,2017-10-01,0.0,10.0,25222,1.5527096235733604
13T,2017-11-01,0.0,12.0,25171,1.9831350098670755
13T,2017-12-01,0.0,10.0,25133,1.604589407841614
13T,2018-01-01,0.0,11.0,25107,1.7988294257985806
13T,2018-02-01,0.0,10.0,25055,1.608911229916783
13T,2018-03-01,0.0,13.0,25063,1.8776601031104312
13T,2018-04-01,0.0,6.0,12162,1.1033729237320178
13T,2018-05-01,0.0,12.0,25085,1.9149101876706052
13T,2018-06-01,0.0,12.0,18181,1.8061688010482078
13T,2018-07-01,0.0,10.0,25096,1.6092673616305662
13T,2018-08-01,0.0,11.0,25114,1.8321720128199057
13T,2018-09-01,0.0,11.0,25151,1.7175906962637555
13T,2018-10-01,0.0,12.0,25147,1.987798888815445
13T,2018-11-01,0.0,11.0,25165,1.794809530947583
13T,2018-12-01,0.0,15.0,25177,2.2459846867423505
13T,2019-01-01,0.0,14.0,33404,2.438119842696688
13T,2019-02-01,0.0,13.0,25171,2.3170372226730973
13T,2019-03-01,0.0,9.0,20991,1.3659290900151646
13T,2019-04-01,0.0,9.0,20976,1.365979633101888
13T,2019-05-01,0.0,18.0,25201,3.4651809475814255
13T,2019-06-01,0.0,17.0,25204,2.769496951432499
14L,2014-07-01,0.0,18.0,51868,3.9183247822305645
14L,2014-08-01,0.0,17.0,47777,4.262796640087981
14L,2014-09-01,0.0,17.0,48317,3.721517419136328
14L,2014-10-01,0.0,24.0,77765,5.237059861385054
14L,2014-11-01,0.0,24.0,74622,4.853711257680649
14L,2014-12-01,0.0,50.0,83695,7.391341743689296
14L,2015-01-01,0.0,28.0,84406,5.332869915887127
14L,2015-02-01,0.0,23.0,68147,4.182300018337069
14L,2015-03-01,0.0,29.0,68147,6.723766847672663
14L,2015-04-01,0.0,22.0,58517,4.877808103704415
14L,2015-05-01,0.0,24.0,57423,5.059812512398491
14L,2015-06-01,0.0,19.0,44916,3.622254614395754
14L,2015-07-01,0.0,21.0,58758,4.253309543952411
14L,2015-08-01,0.0,30.0,66524,5.242741567601302
14L,2015-09-01,0.0,24.0,69561,4.7759947592805645
14L,2015-10-01,0.0,24.0,52410,3.8388926545139497
14L,2015-11-01,0.0,23.0,66630,3.6766556141070272
14L,2015-12-01,0.0,19.0,54601,3.244377904330332
14L,2016-01-01,0.0,23.0,65519,4.477239612225165
14L,2016-02-01,0.0,49.0,68424,6.994181798292421
14L,2016-03-01,0.0,27.0,68424,4.910450701669417
14L,2016-04-01,0.0,21.0,62485,3.765731780420127
14L,2016-05-01,0.0,20.0,59978,2.9936407628189246
14L,2016-06-01,0.0,27.0,68639,5.230290408219028
14L,2016-07-01,0.0,19.0,60501,3.2356385280345297
14L,2016-08-01,0.0,24.0,60501,3.950613482531292
14L,2016-09-01,0.0,13.0,51011,2.779098577169866
14L,2016-10-01,0.0,26.0,67829,4.448523159182835
14L,2016-11-01,0.0,27.0,76068,4.554907161068359
14L,2016-12-01,0.0,21.0,62256,4.050570728102537
14L,2017-01-01,0.0,21.0,69112,3.9372794619904963
14L,2017-02-01,0.0,21.0,60435,3.802261694466698
14L,2017-03-01,0.0,24.0,69112,4.815303679597691
14L,2017-04-01,0.0,19.0,65259,2.8263181973759366
14L,2017-05-01,0.0,22.0,63946,4.2023961808683765
14L,2017-06-01,0.0,20.0,70197,3.711229564539027
14L,2017-07-01,0.0,22.0,70294,3.8761116201412302
14L,2017-08-01,0.0,21.0,68945,3.438783364307198
14L,2017-09-01,0.0,20.0,62962,3.156378164003786
14L,2017-10-01,0.0,24.0,72079,4.082894319331192
14L,2017-11-01,0.0,21.0,66044,3.9519943871809198
14L,2017-12-01,0.0,20.0,72548,3.539695909974575
14L,2018-01-01,0.0,22.0,62034,4.363172128612074
14L,2018-02-01,0.0,18.0,62939,2.8563118741616615
14L,2018-03-01,0.0,23.0,73110,4.1311189619801265
14L,2018-04-01,0.0,19.0,68949,3.2158251278460424
14L,2018-05-01,0.0,19.0,60923,2.835208471463128
14L,2018-06-01,0.0,17.0,62559,2.5849714691101564
14L,2018-07-01,0.0,21.0,62913,4.242511892061329
14L,2018-08-01,0.0,20.0,65779,3.24886819984093
14L,2018-09-01,0.0,24.0,67157,3.5371164619322775
14L,2018-10-01,0.0,22.0,67346,3.1845799797860432
14L,2018-11-01,0.0,18.0,60942,2.8043401622167456
14L,2018-12-01,0.0,21.0,57603,3.0570434593622937
14L,2019-01-01,0.0,18.0,61265,2.796708492081717
14L,2019-02-01,0.0,19.0,61914,2.937716951786832
14L,2019-03-01,0.0,16.0,57475,2.4277161033241232
14L,2019-04-01,0.0,19.0,71303,3.376157592144115
14L,2019-05-01,0.0,21.0,64646,3.35042382808106
14L,2019-06-01,0.0,21.0,68859,3.002633376303543
14Y,2014-07-01,0.0,1.0,12531,0.07980209081477935
14Y,2014-12-01,0.0,3.0,12656,0.2370417193426043
14Y,2015-03-01,0.0,1.0,12748,0.07844367743959836
14Y,2015-05-01,0.0,1.0,12766,0.07833307222309259
14Y,2015-07-01,0.0,1.0,12838,0.07789375292101573
14Y,2015-09-01,0.0,1.0,12838,0.07789375292101573
14Y,2015-11-01,0.0,1.0,12885,0.07760962359332557
14Y,2016-01-01,0.0,1.0,12899,0.07752538956508256
14Y,2016-03-01,0.0,1.0,12899,0.07752538956508256
14Y,2016-04-01,0.0,1.0,12912,0.07744733581164807
14Y,2016-06-01,0.0,1.0,12912,0.07744733581164807
14Y,2016-08-01,0.0,1.0,28252,0.03539572419651706
14Y,2016-09-01,0.0,1.0,28252,0.03539572419651706
14Y,2016-10-01,0.0,1.0,28226,0.035428328491461776
14Y,2016-11-01,0.0,1.0,28226,0.035428328491461776
14Y,2016-12-01,0.0,1.0,28226,0.035428328491461776
14Y,2017-01-01,0.0,2.0,28188,0.07095217823187172
14Y,2017-02-01,0.0,1.0,28188,0.03547608911593586
14Y,2017-03-01,0.0,1.0,28188,0.03547608911593586
14Y,2017-04-01,0.0,1.0,28202,0.035458478122119
14Y,2017-05-01,0.0,1.0,28224,0.035430839002267574
14Y,2017-06-01,0.0,1.0,28277,0.03536443045584751
14Y,2017-07-01,0.0,1.0,28298,0.03533818644427168
14Y,2017-08-01,0.0,1.0,28349,0.03527461286112385
14Y,2017-09-01,0.0,1.0,28440,0.035161744022503515
14Y,2017-10-01,0.0,2.0,28394,0.07043741635556808
14Y,2017-11-01,0.0,1.0,28388,0.03522615189516697
14Y,2017-12-01,0.0,1.0,28384,0.035231116121758735
14Y,2018-02-01,0.0,1.0,28394,0.03521870817778404
14Y,2018-03-01,0.0,1.0,28411,0.03519763471894689
14Y,2018-04-01,0.0,1.0,28458,0.03513950383020592
14Y,2018-05-01,0.0,2.0,28516,0.07013606396409033
14Y,2018-06-01,0.0,1.0,28575,0.03499562554680665
14Y,2018-08-01,0.0,1.0,28735,0.03480076561684357
14Y,2018-09-01,0.0,2.0,28715,0.0696500087062511
14Y,2018-11-01,0.0,2.0,28833,0.06936496375680644
14Y,2019-01-01,0.0,1.0,28950,0.03454231433506045
14Y,2019-02-01,0.0,1.0,29002,0.03448038066340252
14Y,2019-03-01,0.0,1.0,29067,0.03440327519179826
14Y,2019-05-01,0.0,2.0,29196,0.06850253459377997
15A,2014-07-01,0.0,1.0,13685,0.07307270734380708
15A,2014-08-01,0.0,1.0,13685,0.07307270734380708
15A,2014-10-01,0.0,1.0,13800,0.07246376811594203
15A,2014-11-01,0.0,1.0,13800,0.07246376811594203
15A,2015-01-01,0.0,1.0,13835,0.07228044813877847
15A,2015-03-01,0.0,1.0,13835,0.07228044813877847
15A,2015-05-01,0.0,2.0,13782,0.14511681903932666
15A,2015-06-01,0.0,1.0,13782,0.07255840951966333
15A,2015-08-01,0.0,1.0,13890,0.07199424046076314
15A,2015-10-01,0.0,1.0,13968,0.07159221076746851
15A,2015-11-01,0.0,1.0,13968,0.07159221076746851
15A,2015-12-01,0.0,1.0,13968,0.07159221076746851
15A,2016-02-01,0.0,1.0,14064,0.07110352673492605
15A,2016-04-01,0.0,1.0,14108,0.07088176920895946
15A,2016-07-01,0.0,1.0,14121,0.07081651441116069
15A,2016-08-01,0.0,1.0,14121,0.07081651441116069
15A,2016-09-01,0.0,1.0,14121,0.07081651441116069
15A,2016-12-01,0.0,2.0,20764,0.2209470485990293
15A,2017-02-01,0.0,1.0,14253,0.07016066792955869
15A,2017-03-01,0.0,1.0,14253,0.07016066792955869
15A,2017-05-01,0.0,1.0,14407,0.06941070313042272
15A,2017-06-01,0.0,1.0,14473,0.06909417536101706
15A,2017-07-01,0.0,1.0,14535,0.06879944960440317
15A,2017-10-01,0.0,9.0,31002,0.5649729775934065
15A,2017-11-01,0.0,2.0,16365,0.12221203788573176
15A,2017-12-01,0.0,2.0,31118,0.1288931590943696
15A,2018-01-01,0.0,6.0,22298,0.4748111107211616
15A,2018-02-01,0.0,1.0,14862,0.06728569506122999
15A,2018-03-01,0.0,1.0,5931,0.1686056314280897
15A,2018-04-01,0.0,2.0,20904,0.234891437546385
15A,2018-05-01,0.0,1.0,5979,0.16725204883759826
15A,2018-06-01,0.0,2.0,21046,0.23301283458297528
15A,2018-07-01,0.0,2.0,21040,0.23393219642063504
15A,2018-08-01,0.0,1.0,6019,0.1661405549094534
15A,2018-09-01,0.0,2.0,21246,0.23130334689280163
15A,2018-10-01,0.0,1.0,6073,0.16466326362588507
15A,2018-11-01,0.0,1.0,6073,0.16466326362588507
15A,2018-12-01,0.0,2.0,21405,0.22927255102532657
15A,2019-01-01,0.0,4.0,21452,0.3590400282322074
15A,2019-02-01,0.0,1.0,6171,0.1620482903905364
15A,2019-03-01,0.0,1.0,6200,0.16129032258064516
15A,2019-04-01,0.0,2.0,21732,0.2247843440290252
15A,2019-05-01,0.0,1.0,15531,0.06438735432361085
15A,2019-06-01,0.0,1.0,15591,0.06413956769931371
15C,2014-07-01,0.0,6.0,37447,0.9465077541296294
15C,2014-08-01,0.0,4.0,34250,0.5147884303352165
15C,2014-09-01,0.0,6.0,43101,0.6429068116469807
15C,2014-10-01,0.0,5.0,45873,0.5648273372199626
15C,2014-11-01,0.0,4.0,32724,0.5355341223343357
15C,2014-12-01,0.0,4.0,36681,0.5533474095148073
15C,2015-01-01,0.0,6.0,54015,0.6849734171766109
15C,2015-02-01,0.0,3.0,35694,0.3563442404423515
15C,2015-03-01,0.0,4.0,32827,0.534010158455352
15C,2015-04-01,0.0,5.0,54113,0.5789127020420202
15C,2015-05-01,0.0,5.0,56574,0.547095933531959
15C,2015-06-01,0.0,3.0,15013,0.5068989217644166
15C,2015-07-01,0.0,2.0,17292,0.23402267754450773
15C,2015-08-01,0.0,4.0,44078,0.47695930414219057
15C,2015-09-01,0.0,4.0,35759,0.40064740982599945
15C,2015-10-01,0.0,6.0,32508,0.9299104069807127
15C,2015-11-01,0.0,4.0,46708,0.4423036402135627
15C,2015-12-01,0.0,4.0,43514,0.48053250573116435
15C,2016-01-01,0.0,3.0,35761,0.34999809208738103
15C,2016-02-01,0.0,2.0,12728,0.3284406819303848
15C,2016-03-01,0.0,3.0,35761,0.34999809208738103
15C,2016-04-01,0.0,4.0,43626,0.47932081463048487
15C,2016-06-01,0.0,3.0,38585,0.28094747600719583
15C,2016-07-01,0.0,2.0,30997,0.15030153648736236
15C,2016-08-01,0.0,3.0,38693,0.2802391664249923
15C,2016-10-01,0.0,3.0,38693,0.2802329801061173
15C,2016-11-01,0.0,1.0,21327,0.046888920148168985
15C,2016-12-01,0.0,3.0,38693,0.28023298010611736
15C,2017-01-01,0.0,1.0,9682,0.1032844453625284
15C,2017-02-01,0.0,3.0,38704,0.2807638054828391
15C,2017-03-01,0.0,1.0,21370,0.04679457182966776
15C,2017-04-01,0.0,2.0,17357,0.2334035574537306
15C,2017-05-01,0.0,4.0,40915,0.35589466510954326
15C,2017-06-01,0.0,3.0,35982,0.18443025337292507
15C,2017-07-01,0.0,3.0,45627,0.21980984801897985
15C,2017-08-01,0.0,2.0,17230,0.23482540002363791
15C,2017-09-01,0.0,1.0,21589,0.04631988512668488
15C,2017-10-01,0.0,3.0,38801,0.28137496606396567
15C,2017-11-01,0.0,1.0,21633,0.04622567373919475
15C,2017-12-01,0.0,1.0,9477,0.10551862403714256
15C,2018-01-01,0.0,4.0,38843,0.4117717440688147
15C,2018-02-01,0.0,2.0,31137,0.15179489159513485
15C,2018-03-01,0.0,1.0,9468,0.10561892691170258
15C,2018-04-01,0.0,4.0,38803,0.4135682578490432
15C,2018-05-01,0.0,2.0,31195,0.1517986074177262
15C,2018-06-01,0.0,3.0,38885,0.28203282448003747
15C,2018-07-01,0.0,1.0,9463,0.10567473317129875
15C,2018-08-01,0.0,3.0,38939,0.28158869291373134
15C,2018-09-01,0.0,1.0,21773,0.04592844348505029
15C,2018-10-01,0.0,3.0,38985,0.2813018108271139
15C,2018-12-01,0.0,3.0,38197,0.2912357547448974
15C,2019-01-01,0.0,1.0,21848,0.045770779934090074
15C,2019-02-01,0.0,1.0,7683,0.13015749056358195
15C,2019-03-01,0.0,1.0,21888,0.04568713450292397
15C,2019-04-01,0.0,3.0,39149,0.2804002955866683
15C,2019-05-01,0.0,1.0,7698,0.12990387113535984
15D,2014-08-01,0.0,1.0,10059,0.09941346058256288
15D,2014-10-01,0.0,1.0,10037,0.09963136395337252
15D,2014-12-01,0.0,1.0,3081,0.32456994482310936
15D,2015-01-01,0.0,1.0,3093,0.3233107015842225
15D,2015-02-01,0.0,1.0,3093,0.3233107015842225
15D,2015-12-01,0.0,6.0,19612,0.305935141749949
15D,2016-01-01,0.0,1.0,19626,0.0509528176908183
15D,2016-02-01,0.0,2.0,19626,0.1019056353816366
15D,2016-04-01,0.0,3.0,19634,0.15279616990934092
15D,2016-05-01,0.0,1.0,19634,0.050932056636446975
15D,2016-06-01,0.0,1.0,19634,0.050932056636446975
15D,2016-07-01,0.0,1.0,19665,0.05085176709890669
15D,2016-08-01,0.0,1.0,19665,0.05085176709890669
15D,2016-09-01,0.0,1.0,19665,0.05085176709890669
15D,2016-11-01,0.0,2.0,19659,0.10173457449514217
15D,2016-12-01,0.0,2.0,19659,0.10173457449514217
15D,2017-01-01,0.0,1.0,19599,0.05102301137813154
15D,2017-03-01,0.0,1.0,19599,0.05102301137813154
15D,2017-04-01,0.0,2.0,19656,0.10175010175010174
15D,2017-06-01,0.0,2.0,19647,0.10179671196620349
15D,2017-07-01,0.0,1.0,19689,0.05078978109604347
15D,2017-08-01,0.0,1.0,19699,0.050763998172496064
15E,2014-07-01,0.0,73.0,294715,10.081417142772485
15E,2014-08-01,0.0,65.0,275915,9.80691551210603
15E,2014-09-01,0.0,88.0,317956,10.822220076127282
15E,2014-10-01,0.0,65.0,272903,9.66369920289451
15E,2014-11-01,0.0,62.0,283240,8.364078964584936
15E,2014-12-01,0.0,63.0,262620,12.372759887300285
15E,2015-01-01,0.0,63.0,286084,7.9212172437095125
15E,2015-02-01,0.0,65.0,305244,8.310176069118352
15E,2015-03-01,0.0,59.0,254735,8.550545298429894
15E,2015-04-01,0.0,75.0,315513,12.737320178432835
15E,2015-05-01,0.0,49.0,256227,6.316376441315628
15E,2015-06-01,0.0,77.0,294158,13.673320313446993
15E,2015-07-01,0.0,72.0,348751,9.61840898597811
15E,2015-08-01,0.0,68.0,287188,11.096433840623908
15E,2015-09-01,0.0,72.0,356186,9.539558379729776
15E,2015-10-01,0.0,59.0,311410,7.180712287636269
15E,2015-11-01,0.0,61.0,323992,8.62248114826498
15E,2015-12-01,0.0,64.0,331224,10.438227250938258
15E,2016-01-01,0.0,57.0,317264,7.4468804701094475
15E,2016-02-01,0.0,55.0,297140,5.761549455906987
15E,2016-03-01,0.0,63.0,320087,9.034194120909099
15E,2016-04-01,0.0,59.0,307056,7.989433093897399
15E,2016-05-01,0.0,55.0,296023,7.574164879245745
15E,2016-06-01,0.0,55.0,297047,7.2813370038607435
15E,2016-07-01,0.0,62.0,301326,7.082416913130511
15E,2016-08-01,0.0,63.0,318508,8.034376398000802
15E,2016-09-01,0.0,68.0,310183,9.842257186003538
15E,2016-10-01,0.0,62.0,295999,10.036891701397936
15E,2016-11-01,0.0,57.0,290055,6.3278998201964285
15E,2016-12-01,0.0,63.0,318783,8.384499796031958
15E,2017-01-01,0.0,51.0,304394,5.557872778044771
15E,2017-02-01,0.0,49.0,306888,4.975254572943868
15E,2017-03-01,0.0,67.0,311726,7.198936145090893
15E,2017-04-01,0.0,60.0,303633,5.53791286385974
15E,2017-05-01,0.0,61.0,320508,6.038765167677653
15E,2017-06-01,0.0,69.0,327586,8.024410684180678
15E,2017-07-01,0.0,68.0,278860,7.004224755467713
15E,2017-08-01,0.0,62.0,320477,6.6321860586758365
15E,2017-09-01,0.0,65.0,297815,9.026557533149134
15E,2017-10-01,0.0,66.0,305316,6.4588082699741465
15E,2017-11-01,0.0,56.0,287105,5.774910926470008
